Starting new session 27-10-2025 18:10:25
phase:2
phase 0 reward frequency:0
Log format is
SessionTime(seconds)	EventType	(when relevant)x	y	z	r	
Event types: p=mouseposition 	 u=user initiated reward 	 r=reward 	 n=new trial 	 t=target position 	 h=target hit 	 d=decoy 	 m=miss 	 e=session ended
Time zero at: 18:10:25.717
18:10:25.722	n	1
18:10:25.724	t	1	0.5	-0.3571427	-110	-30
18:10:25.725	s	1
18:10:28.639	h	1
18:10:28.640	r	1
18:10:28.653	n	2
18:10:28.653	t	1	0.5	-0.3011394	-110	-30
18:10:28.653	s	0
18:10:28.695	p	-0.004049629	0.5	0.02701282	89.96453
18:10:28.735	p	-0.006080717	0.5	0.04051831	89.94679
18:10:28.740	p	-0.008115977	0.4999999	0.05402311	89.92905
18:10:28.746	p	-0.01015544	0.4999999	0.06752725	89.91131
18:10:28.769	p	-0.0004150271	0.4999999	0.07490692	89.9932
18:10:28.772	p	-0.0004150271	0.4999999	0.07490692	89.9932
18:10:28.779	p	0.009335965	0.4999999	0.08227269	90.0751
18:10:28.783	p	0.01909748	0.4999998	0.08962449	90.15698
18:10:28.788	p	0.02886948	0.5	0.09696235	90.23888
18:10:28.793	p	0.03865194	0.5	0.1042862	90.32078
18:10:28.816	p	0.02813432	0.5	0.07977465	90.31319
18:10:28.821	p	0.02813432	0.5	0.07977465	90.31319
18:10:28.829	p	0.01761994	0.5	0.05526171	90.3056
18:10:28.835	p	0.007108808	0.5	0.03074737	90.298
18:10:28.843	p	-0.003399074	0.5	0.006231625	90.29041
18:10:28.850	p	-0.01390371	0.5	-0.0182855	90.28282
18:10:28.877	p	-0.01434469	0.5	-0.003398961	90.36214
18:10:28.883	p	-0.01434469	0.5	-0.003398961	90.36214
18:10:28.888	p	-0.01476505	0.5	0.01148816	90.44149
18:10:28.896	p	-0.01516479	0.5	0.02637591	90.52082
18:10:28.902	p	-0.01554394	0.5	0.04126419	90.60015
18:10:28.909	p	-0.01590246	0.5	0.05615296	90.67948
18:10:28.934	p	-0.02082685	0.5	0.07385127	90.70251
18:10:28.940	p	-0.02082685	0.5	0.07385127	90.70251
18:10:28.945	p	-0.02574411	0.4999999	0.09155146	90.72555
18:10:28.950	p	-0.03065428	0.4999998	0.1092537	90.74857
18:10:28.956	p	-0.03555733	0.4999999	0.1269578	90.77161
18:10:28.961	p	-0.04045326	0.4999999	0.144664	90.79464
18:10:28.983	p	-0.04336473	0.5	0.1417894	90.75069
18:10:28.988	p	-0.04336473	0.5	0.1417894	90.75069
18:10:28.993	p	-0.04627401	0.5	0.1389125	90.70676
18:10:28.998	p	-0.04918107	0.4999999	0.1360333	90.66282
18:10:29.005	p	-0.05208594	0.4999999	0.133152	90.61888
18:10:29.012	p	-0.05498859	0.4999999	0.1302685	90.57494
18:10:29.034	p	-0.05004695	0.4999999	0.1335389	90.60462
18:10:29.040	p	-0.05004695	0.4999999	0.1335389	90.60462
18:10:29.045	p	-0.04510361	0.5	0.1368067	90.63429
18:10:29.053	p	-0.04015857	0.4999999	0.140072	90.66396
18:10:29.059	p	-0.03521186	0.5	0.1433348	90.69363
18:10:29.065	p	-0.03026345	0.5	0.146595	90.7233
18:10:29.088	p	-0.03996313	0.5	0.1394384	90.75797
18:10:29.093	p	-0.03996313	0.5	0.1394384	90.75797
18:10:29.099	p	-0.04966715	0.4999999	0.1322876	90.79263
18:10:29.107	p	-0.05937549	0.4999999	0.1251428	90.82729
18:10:29.113	p	-0.06908813	0.4999999	0.1180037	90.86196
18:10:29.120	p	-0.07880512	0.4999999	0.1108705	90.89662
18:10:29.144	p	-0.07891291	0.4999999	0.1035939	90.85552
18:10:29.150	p	-0.07891291	0.4999999	0.1035939	90.85552
18:10:29.157	p	-0.07901549	0.4999999	0.09631717	90.81441
18:10:29.164	p	-0.07911286	0.4999999	0.08904039	90.7733
18:10:29.170	p	-0.07920501	0.4999999	0.08176354	90.73219
18:10:29.176	p	-0.07929197	0.4999999	0.0744866	90.69109
18:10:29.200	p	-0.0638862	0.4999999	0.07559403	90.65842
18:10:29.205	p	-0.0638862	0.4999999	0.07559403	90.65842
18:10:29.214	p	-0.04848108	0.4999999	0.07671025	90.62575
18:10:29.218	p	-0.03307661	0.4999999	0.07783524	90.59308
18:10:29.225	p	-0.01767278	0.4999999	0.07896902	90.56041
18:10:29.232	p	-0.002269566	0.4999999	0.08011159	90.52775
18:10:29.258	p	-0.01283404	0.4999999	0.09664316	90.49547
18:10:29.262	p	-0.01283404	0.4999999	0.09664316	90.49547
18:10:29.269	p	-0.02340785	0.4999999	0.1131686	90.46319
18:10:29.274	p	-0.03399095	0.5	0.1296883	90.43092
18:10:29.281	p	-0.04458335	0.5	0.1462019	90.39863
18:10:29.288	p	-0.05518505	0.5	0.1627096	90.36635
18:10:29.313	p	-0.06332213	0.5	0.165327	90.32108
18:10:29.319	p	-0.06332213	0.5	0.165327	90.32108
18:10:29.326	p	-0.07146126	0.5	0.1679379	90.27582
18:10:29.332	p	-0.07960245	0.4999999	0.1705423	90.23056
18:10:29.340	p	-0.08774573	0.4999999	0.1731402	90.1853
18:10:29.348	p	-0.09589103	0.4999999	0.1757317	90.14003
18:10:29.377	p	-0.1010444	0.5	0.1687848	90.25873
18:10:29.384	p	-0.1010444	0.5	0.1687848	90.25873
18:10:29.391	p	-0.1062122	0.5	0.1618486	90.37742
18:10:29.397	p	-0.1113943	0.5	0.154923	90.49612
18:10:29.405	p	-0.1165908	0.4999999	0.1480082	90.61482
18:10:29.414	p	-0.1218016	0.4999999	0.1411042	90.73353
18:10:29.440	p	-0.1259835	0.5	0.1357114	90.66991
18:10:29.447	p	-0.1259835	0.5	0.1357114	90.66991
18:10:29.454	p	-0.1301594	0.5000001	0.130314	90.60629
18:10:29.461	p	-0.1343293	0.5	0.1249119	90.54266
18:10:29.465	p	-0.1384933	0.5	0.1195052	90.47904
18:10:29.472	p	-0.1426512	0.4999999	0.1140938	90.41542
18:10:29.496	p	-0.1357979	0.4999999	0.123156	90.52024
18:10:29.501	p	-0.1357979	0.4999999	0.123156	90.52024
18:10:29.508	p	-0.128928	0.4999999	0.1322056	90.62505
18:10:29.515	p	-0.1220416	0.5	0.1412428	90.72987
18:10:29.522	p	-0.1151386	0.5	0.1502673	90.83469
18:10:29.528	p	-0.1082191	0.5	0.1592791	90.93951
18:10:29.552	p	-0.123563	0.4999999	0.1553572	90.95581
18:10:29.558	p	-0.123563	0.4999999	0.1553572	90.95581
18:10:29.565	p	-0.138908	0.5	0.1514396	90.97212
18:10:29.571	p	-0.154254	0.5	0.1475264	90.98843
18:10:29.577	p	-0.1696012	0.4999999	0.1436176	91.00475
18:10:29.583	p	-0.1849496	0.4999999	0.1397131	91.02106
18:10:29.607	p	-0.1937803	0.5	0.1488479	90.90872
18:10:29.614	p	-0.1937803	0.5	0.1488479	90.90872
18:10:29.622	p	-0.2026289	0.5	0.1579654	90.79639
18:10:29.629	p	-0.2114953	0.5	0.1670655	90.68405
18:10:29.635	p	-0.2203796	0.5	0.1761483	90.57172
18:10:29.641	p	-0.2292817	0.5	0.1852136	90.45939
18:10:29.666	p	-0.229105	0.4999999	0.173981	90.42583
18:10:29.673	p	-0.229105	0.4999999	0.173981	90.42583
18:10:29.680	p	-0.2289217	0.5	0.1627484	90.39226
