Starting new session 31-10-2025 02:06:46
phase:2
phase 0 reward frequency:0
Log format is
SessionTime(seconds)	EventType	(when relevant)x	y	z	r	
Event types: p=mouseposition 	 u=user initiated reward 	 r=reward 	 n=new trial 	 t=target position 	 h=target hit 	 d=decoy 	 m=miss 	 e=session ended
Time zero at: 02:06:46.232
02:06:46.237	n	1
02:06:46.238	t	1	0.5	-0.3608167	-80	0
02:06:46.239	s	0
02:06:47.316	p	0.006447136	0.4999999	-0.01496098	89.95708
02:06:47.377	p	0.01798341	0.4999999	-0.01728943	89.99023
02:06:47.410	p	0.006048799	0.4999999	-0.03145757	89.99909
02:06:47.443	p	0.01662448	0.4999999	-0.02574732	90.04856
02:06:47.473	p	6.070733E-05	0.5	-0.02521803	89.9709
02:06:47.476	p	6.070733E-05	0.5	-0.02521803	89.9709
02:06:47.517	p	-0.00730443	0.5	-0.03749027	89.98843
02:06:47.550	p	-0.009586722	0.5	-0.04063531	89.99653
02:06:47.580	p	-0.002784044	0.5	-0.03053214	89.95872
02:06:47.613	p	0.009379923	0.5	-0.03130345	89.82655
02:06:47.642	p	0.003176123	0.5	-0.01574018	89.83076
02:06:47.645	p	0.003176123	0.5	-0.01574018	89.83076
02:06:47.686	p	-0.006095648	0.5	-0.005745754	89.86059
02:06:47.716	p	-0.02242783	0.4999999	-0.01766703	89.88535
02:06:47.751	p	-0.03100464	0.4999998	-0.02362528	90.01794
02:06:47.782	p	-0.01638219	0.4999998	-0.03234226	90.03332
02:06:47.815	p	-0.001097679	0.4999999	-0.03445849	90.04607
02:06:47.819	p	-0.001097679	0.4999999	-0.03445849	90.04607
02:06:47.854	p	-0.0008115172	0.4999999	-0.03703033	89.9673
02:06:47.889	p	0.009269595	0.4999999	-0.03571953	89.99417
02:06:47.920	p	-0.005883843	0.4999999	-0.05351117	89.99536
02:06:47.952	p	-0.00555855	0.4999999	-0.04705038	89.9445
02:06:47.988	p	0.004104227	0.4999999	-0.04027801	90.02959
02:06:47.991	p	0.004104227	0.4999999	-0.04027801	90.02959
02:06:48.025	p	0.01423272	0.5	-0.04455867	90.04197
02:06:48.061	p	0.01181853	0.5	-0.03761155	90.0517
02:06:48.096	p	0.0257307	0.5	-0.04565341	90.09875
02:06:48.131	p	0.03892213	0.5	-0.04622891	90.15742
