Starting new session 08-11-2025 13:50:06
phase:2
phase 0 reward frequency:0
Log format is
SessionTime(seconds)	EventType	(when relevant)x	y	z	r	
Event types: p=mouseposition 	 u=user initiated reward 	 r=reward 	 n=new trial 	 t=target position 	 h=target hit 	 d=decoy 	 m=miss 	 e=session ended
Time zero at: 13:50:06.657
13:50:06.662	n	1
13:50:06.662	t	1	0.5	-0.2073803	-120	20
13:50:06.663	s	0
13:50:07.256	p	0.04010618	0.4999999	-0.02864236	89.68566
13:50:07.306	p	0.02841896	0.4999999	-0.02038413	89.6606
13:50:07.335	p	0.03419966	0.4999999	-0.02212635	89.64725
13:50:07.367	p	0.02923676	0.4999999	-0.01277903	89.594
13:50:07.397	p	0.01502359	0.4999999	-0.02072383	89.49068
13:50:07.402	p	0.01502359	0.4999999	-0.02072383	89.49068
13:50:07.432	p	0.01123372	0.5	-0.02249739	89.53836
13:50:07.459	p	0.03089342	0.4999999	-0.02997118	89.58791
13:50:07.490	p	0.04680485	0.4999999	-0.04061677	89.58134
13:50:07.520	p	0.04989094	0.5	-0.0501539	89.48763
13:50:07.550	p	0.05044201	0.5	-0.05732359	89.57853
13:50:07.555	p	0.05044201	0.5	-0.05732359	89.57853
13:50:07.583	p	0.05508184	0.4999999	-0.0486361	89.55591
13:50:07.614	p	0.04523805	0.4999999	-0.03054147	89.53131
13:50:07.642	p	0.05189812	0.4999999	-0.03740306	89.43992
13:50:07.668	p	0.04915333	0.5	-0.04087824	89.50632
13:50:07.700	p	0.04696965	0.5	-0.02923068	89.49454
13:50:07.704	p	0.04696965	0.5	-0.02923068	89.49454
13:50:07.733	p	0.05409947	0.4999999	-0.02872273	89.43446
13:50:07.764	p	0.05357611	0.4999999	-0.04030002	89.32106
13:50:07.793	p	0.04609284	0.5	-0.03752399	89.38338
13:50:07.819	p	0.03478685	0.5	-0.0283122	89.44074
13:50:07.846	p	0.0349879	0.5	-0.02617641	89.50711
13:50:07.851	p	0.0349879	0.5	-0.02617641	89.50711
